audio_filename,original_filepath,converted_file_path,recorded_word
mekiako.wav,enawene_nawe/mekiako.wav,data/converted_audio/enawene_nawe/sd1775410133_2.wav,mekiako
ahero.wav,enawene_nawe/ahero.wav,data/converted_audio/enawene_nawe/sd1775410134_1.wav,ahero
ahero.wav,enawene_nawe/ahero.wav,data/converted_audio/enawene_nawe/sd1775410134_2.wav,ahero
hoirako.wav,enawene_nawe/hoirako.wav,data/converted_audio/enawene_nawe/sd1775410135_1.wav,hoirako
hoirako.wav,enawene_nawe/hoirako.wav,data/converted_audio/enawene_nawe/sd1775410135_2.wav,hoirako
hetalati.wav,enawene_nawe/hetalati.wav,data/converted_audio/enawene_nawe/sd1775410136_1.wav,hetalati
hetalati.wav,enawene_nawe/hetalati.wav,data/converted_audio/enawene_nawe/sd1775410136_2.wav,hetalati
dokati.wav,enawene_nawe/dokati.wav,data/converted_audio/enawene_nawe/sd1775410137_1.wav,dokati
dokati.wav,enawene_nawe/dokati.wav,data/converted_audio/enawene_nawe/sd1775410137_2.wav,dokati
enawenanali.wav,enawene_nawe/enawenanali.wav,data/converted_audio/enawene_nawe/sd1775410138_1.wav,enawenanali
enawenanali.wav,enawene_nawe/enawenanali.wav,data/converted_audio/enawene_nawe/sd1775410138_2.wav,enawenanali
katerokwa.wav,enawene_nawe/katerokwa.wav,data/converted_audio/enawene_nawe/sd1775410139_1.wav,katerokwa
katerokwa.wav,enawene_nawe/katerokwa.wav,data/converted_audio/enawene_nawe/sd1775410139_2.wav,katerokwa
heñotitotola.wav,enawene_nawe/heñotitotola.wav,data/converted_audio/enawene_nawe/sd1775410140_1.wav,heñotitotola
heñotitotola.wav,enawene_nawe/heñotitotola.wav,data/converted_audio/enawene_nawe/sd1775410140_2.wav,heñotitotola
nexexati.wav,enawene_nawe/nexexati.wav,data/converted_audio/enawene_nawe/sd1775410141_1.wav,nexexati
nexexati.wav,enawene_nawe/nexexati.wav,data/converted_audio/enawene_nawe/sd1775410141_2.wav,nexexati
kaxolo.wav,enawene_nawe/kaxolo.wav,data/converted_audio/enawene_nawe/sd1775410142_1.wav,kaxolo
kaxolo.wav,enawene_nawe/kaxolo.wav,data/converted_audio/enawene_nawe/sd1775410142_2.wav,kaxolo
heñoti.wav,enawene_nawe/heñoti.wav,data/converted_audio/enawene_nawe/sd1775410143_1.wav,heñoti
heñoti.wav,enawene_nawe/heñoti.wav,data/converted_audio/enawene_nawe/sd1775410143_2.wav,heñoti
asewene.wav,enawene_nawe/asewene.wav,data/converted_audio/enawene_nawe/sd1775410144_1.wav,asewene
asewene.wav,enawene_nawe/asewene.wav,data/converted_audio/enawene_nawe/sd1775410144_2.wav,asewene
atakate.wav,enawene_nawe/atakate.wav,data/converted_audio/enawene_nawe/sd1775410145_1.wav,atakate
atakate.wav,enawene_nawe/atakate.wav,data/converted_audio/enawene_nawe/sd1775410145_2.wav,atakate
eyoma.wav,enawene_nawe/eyoma.wav,data/converted_audio/enawene_nawe/sd1775410146_1.wav,eyoma
eyoma.wav,enawene_nawe/eyoma.wav,data/converted_audio/enawene_nawe/sd1775410146_2.wav,eyoma
maihiatawaita.wav,enawene_nawe/maihiatawaita.wav,data/converted_audio/enawene_nawe/sd1775410147_1.wav,maihiatawaita
maihiatawaita.wav,enawene_nawe/maihiatawaita.wav,data/converted_audio/enawene_nawe/sd1775410147_2.wav,maihiatawaita
taliti.wav,enawene_nawe/taliti.wav,data/converted_audio/enawene_nawe/sd1775410148_1.wav,taliti
taliti.wav,enawene_nawe/taliti.wav,data/converted_audio/enawene_nawe/sd1775410148_2.wav,taliti
werorenerõ.wav,enawene_nawe/werorenerõ.wav,data/converted_audio/enawene_nawe/sd1775410149_1.wav,werorenerõ
werorenerõ.wav,enawene_nawe/werorenerõ.wav,data/converted_audio/enawene_nawe/sd1775410149_2.wav,werorenerõ
yota.wav,enawene_nawe/yota.wav,data/converted_audio/enawene_nawe/sd1775410150_1.wav,yota
yota.wav,enawene_nawe/yota.wav,data/converted_audio/enawene_nawe/sd1775410150_2.wav,yota
sewaliti.wav,enawene_nawe/sewaliti.wav,data/converted_audio/enawene_nawe/sd1775410151_1.wav,sewaliti
sewaliti.wav,enawene_nawe/sewaliti.wav,data/converted_audio/enawene_nawe/sd1775410151_2.wav,sewaliti
tenedowatidowa.wav,enawene_nawe/tenedowatidowa.wav,data/converted_audio/enawene_nawe/sd1775410152_1.wav,tenedowatidowa
tenedowatidowa.wav,enawene_nawe/tenedowatidowa.wav,data/converted_audio/enawene_nawe/sd1775410152_2.wav,tenedowatidowa
onewiña.wav,enawene_nawe/onewiña.wav,data/converted_audio/enawene_nawe/sd1775410153_1.wav,onewiña
onewiña.wav,enawene_nawe/onewiña.wav,data/converted_audio/enawene_nawe/sd1775410153_2.wav,onewiña
horatero.wav,enawene_nawe/horatero.wav,data/converted_audio/enawene_nawe/sd1775410154_1.wav,horatero
horatero.wav,enawene_nawe/horatero.wav,data/converted_audio/enawene_nawe/sd1775410154_2.wav,horatero
one.wav,enawene_nawe/one.wav,data/converted_audio/enawene_nawe/sd1775410155_1.wav,one
one.wav,enawene_nawe/one.wav,data/converted_audio/enawene_nawe/sd1775410155_2.wav,one
kanaseti.wav,enawene_nawe/kanaseti.wav,data/converted_audio/enawene_nawe/sd1775410156_1.wav,kanaseti
kanaseti.wav,enawene_nawe/kanaseti.wav,data/converted_audio/enawene_nawe/sd1775410156_2.wav,kanaseti
heñodowati.wav,enawene_nawe/heñodowati.wav,data/converted_audio/enawene_nawe/sd1775410157_1.wav,heñodowati
heñodowati.wav,enawene_nawe/heñodowati.wav,data/converted_audio/enawene_nawe/sd1775410157_2.wav,heñodowati
